,watershed_id,name,official_id,centroid_lat_deg_n,centroid_lon_deg_e,drainage_area_km2,drainage_area_gsim_km2,flag_gsim_boundaries,flag_artificial_boundaries,elevation_m,slope_deg,gravelius,perimeter,flag_shape_extraction,aspect_deg,flag_terrain_extraction,land_use_forest_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_water_frac_2010,land_use_urban_frac_2010,land_use_shrubs_frac_2010,land_use_crops_frac_2010,land_use_snow_ice_frac_2010,flag_land_use_extraction,logk_ice_x100,porosity_x100,flag_subsoil_extraction,year_from,year_to,record_length,agency,status,updated_official_basin,prcp,tmin,tmax,vp,swe,srad,high_prcp_freq,low_prcp_freq,high_prcp_duration,low_prcp_duration
421,954,MICHICHI CREEK AT DRUMHELLER,05CE020,51.47153,-112.717,1168.8191,,False,False,846.4,1.2901,1.5344,184.642,True,262.9577,True,1.11,22.57,0.38999999999999996,2.0500000000000003,3.35,2.9499999999999997,67.58,0.0,True,-1610.0000000000002,10.0,True,2012,2021,10,WSC,A,False,390,-3.051,10.088,525.053,43.333,268.817,6,80,1.0,6.393
422,1564,LUTOSE CREEK NEAR STEEN RIVER,07OB006,59.4058,-117.2807,291.966,,False,False,343.9,0.4943,1.4489,87.633,True,132.3966,True,80.78999999999999,0.48,3.26,0.19,0.01,15.260000000000002,0.0,0.0,True,-1650.0,10.0,True,2012,2021,9,WSC,A,False,398,-7.124,4.836,441.854,113.092,210.024,5,75,1.0,5.311
423,1469,CARBON CREEK NEAR THE MOUTH,07EF004,55.94611,-122.6589,741.242,,False,False,1328.7,16.6598,1.5357,147.263,True,51.0914,True,82.67,12.76,0.0,0.45999999999999996,0.0,4.1000000000000005,0.0,0.0,True,-1340.0,20.0,True,2011,2021,11,WSC,A,False,896,-5.268,4.58,499.047,261.075,240.309,5,67,1.028,3.975
424,1603,STIKINE RIVER AT TELEGRAPH CREEK,08CE001,57.90027,-131.1597,28986.5996,,False,False,1369.1,12.152,3.0255,1818.887,True,71.7003,True,54.52,25.5,0.0,1.39,0.03,17.98,0.0,0.5700000000000001,True,-1410.0,10.0,True,2011,2021,11,WSC,A,False,1001,-7.699,3.491,408.21,429.315,240.904,4,61,1.007,3.572
425,1479,MURRAY RIVER ABOVE WOLVERINE RIVER,07FB006,55.06136,-121.0138,2366.1899,,False,False,1328.3,14.253,1.9271,329.946,True,25.9985,True,71.05,14.829999999999998,0.18,1.4200000000000002,0.02,10.620000000000001,0.0,1.87,True,-1370.0,10.0,True,2011,2022,12,WSC,A,False,827,-4.2,6.048,525.786,187.976,239.508,5,67,1.06,4.014
426,1599,KLAPPAN RIVER NEAR TELEGRAPH CREEK,08CC001,57.9,-129.7039,3550.0,3457.421,True,False,1502.5,17.5714,1.8483,391.203,True,47.5817,True,45.32,36.75,0.01,0.96,0.0,14.63,0.0,2.34,True,-1500.0,20.0,True,1982,1984,3,WSC,D,False,1248,-7.539,3.249,417.0,687.407,246.49,4,57,1.015,3.403
427,1620,SKEENA RIVER ABOVE BABINE RIVER,08EB005,55.71708,-127.6867,12400.0,12747.71,True,False,1317.0,17.4751,2.8649,1134.547,True,264.2694,True,67.55,20.86,0.0,0.91,0.0,9.41,0.0,1.26,True,-1480.0,20.0,True,2011,2021,11,WSC,A,False,1291,-5.84,4.754,472.303,487.748,251.635,3,52,1.014,3.021
428,1684,MAMQUAM RIVER ABOVE RING CREEK,08GA075,49.72595,-123.1021,283.65,,False,False,1168.6,21.4597,1.7005,100.948,True,285.3068,True,77.66999999999999,6.12,0.0,0.8099999999999999,0.0,4.41,0.0,10.99,True,-1400.0,0.0,True,2011,2020,10,WSC,A,False,3263,0.839,8.293,704.759,293.012,253.845,4,52,1.032,3.738
429,1694,HOMATHKO RIVER AT INLET TO TATLAYOKO LAKE,08GD008,51.67322,-124.4072,486.294,,False,False,1452.5,9.1417,1.4008,108.722,True,253.5397,True,74.52,17.21,0.0,1.69,0.48,5.07,0.0,1.03,True,-1410.0,10.0,True,2011,2022,12,WSC,A,False,492,-7.699,8.853,344.311,175.565,305.262,6,75,1.0,5.129
430,1630,BULKLEY RIVER AT QUICK,08EE004,54.61861,-126.9,7343.8799,,False,False,1092.5,10.1275,2.1702,654.478,True,186.032,True,75.84,10.66,0.0,3.54,0.62,6.59,0.0,2.74,True,-1300.0,10.0,True,2011,2022,12,WSC,A,False,1254,-2.543,6.408,560.191,286.627,239.977,4,57,1.021,3.346
431,1629,BULKLEY RIVER NEAR HOUSTON,08EE003,54.39938,-126.7194,2367.73,,False,False,1014.9,6.4852,1.6277,278.739,True,195.2155,True,85.74000000000001,3.73,0.0,1.8800000000000001,1.15,7.5,0.0,0.0,True,-1270.0,10.0,True,2011,2021,11,WSC,A,False,657,-2.916,7.191,530.445,133.751,245.883,4,64,1.003,3.625
432,1699,CHEMAINUS RIVER NEAR WESTHOLME,08HA001,48.87836,-123.7046,354.693,,False,False,641.7,13.9788,1.7959,119.331,True,140.3506,True,90.03,3.02,0.0,0.37,0.24,6.2,0.13999999999999999,0.0,True,-1490.0,10.0,True,2011,2022,12,WSC,A,False,2403,3.778,12.525,845.871,89.466,238.066,4,54,1.003,3.849
433,1689,THEODOSIA RIVER ABOVE SCOTTY CREEK,08GC008,50.0975,-124.6161,96.7784,,False,False,819.4,26.6678,1.5122,52.415,True,214.8751,True,82.93,6.950000000000001,0.0,0.22999999999999998,0.0,9.62,0.0,0.27,True,-1410.0,0.0,True,2011,2022,12,WSC,A,False,2219,1.787,10.299,770.668,198.254,235.737,3,52,1.002,3.583
434,1761,WHITESAIL MIDDLE CREEK NEAR TAHTSA REACH,08JA029,53.66266,-126.9904,5.9766,,False,False,1307.2,12.0261,1.2761,10.98,True,27.0424,True,93.11,6.890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True,-1400.0,10.0,True,2011,2021,11,WSC,A,False,1415,-3.143,5.085,544.812,324.845,244.232,4,60,1.014,3.3
435,1902,WALLOPER CREEK ABOVE WALLOPER LAKE,08LG053,50.48556,-120.5444,19.4,,False,True,1356.9,4.5406,,,False,198.9651,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1966,1970,5,WSC,D,False,515,-3.575,7.855,474.528,102.103,290.91,6,73,1.0,4.638
436,1861,SEYMOUR RIVER NEAR SEYMOUR ARM,08LE027,51.26222,-118.9464,805.05,,False,False,1389.7,19.1187,1.8872,188.488,True,244.127,True,67.14,14.42,0.13999999999999999,1.27,0.09,10.08,0.0,6.859999999999999,True,-1370.0,10.0,True,2011,2021,11,WSC,A,False,1340,-2.197,7.251,597.266,381.567,272.683,2,51,1.0,2.951
437,1870,ROBBINS CREEK ABOVE DISDERO CREEK,08LE078,50.575,-119.9814,32.1,,False,True,982.3,5.0882,,,False,47.1638,True,0.0,0.0,0.0,0.0,21.43,0.0,78.57,0.0,True,,,False,1968,1979,7,WSC,D,False,590,-2.019,9.384,551.742,98.822,270.278,5,69,1.0,3.983
438,1934,RILEY CREEK NEAR LILLOOET,08MF014,50.58444,-121.8672,19.2,,False,True,831.7,27.9779,,,False,84.3243,True,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1914,1980,11,WSC,D,False,834,-4.977,4.647,438.78,323.089,312.285,6,71,1.005,4.538
439,1991,GOLD RIVER ABOVE PALMER CREEK,08NB014,51.67799,-117.7185,428.87,,False,False,2030.7,24.7209,1.5008,109.399,True,60.5807,True,38.32,30.7,0.31,0.29,0.0,5.72,0.0,24.65,True,-1310.0,20.0,True,2011,2022,12,WSC,A,False,1800,-4.856,3.46,495.301,942.39,287.426,2,48,0.987,2.843
440,2005,BROUSE CREEK ABOVE DIVERSIONS,08NE021,50.25,-117.7278,1.01,,False,True,1176.4,25.4547,,,False,229.3961,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1923,1986,25,WSC,D,False,1246,-1.27,8.603,625.208,259.339,299.01,2,52,1.0,3.2
441,1952,CHILLIWACK RIVER AT OUTLET OF CHILLIWACK LAKE,08MH016,49.08365,-121.4584,335.104,,False,False,1376.4,27.4334,1.6988,109.703,True,306.8921,True,65.06,18.9,0.2,3.85,0.09,9.87,0.0,2.03,True,-1390.0,0.0,True,2011,2021,11,WSC,A,False,2122,-0.321,8.506,647.29,312.12,271.747,4,53,1.026,3.692
442,2004,BEATON CREEK NEAR BEATON,08NE008,50.73446,-117.7293,96.6638,,False,False,1473.5,24.5744,1.4771,51.148,True,54.532,True,77.66,9.9,0.41000000000000003,1.3,0.8699999999999999,9.3,0.0,0.5700000000000001,True,-1200.0,10.0,True,2011,2021,11,WSC,A,False,1376,-1.83,7.194,603.618,389.239,276.327,2,51,0.999,3.057
443,2228,TOM CREEK AT KILOMETRE 34.9 ROBERT CAMPBELL HIGHWAY,10AA002,60.29056,-129.0206,435.0,386.7564,True,False,958.7,8.3747,1.7309,117.952,True,253.4168,True,94.58,0.8,0.01,0.89,0.5,3.2099999999999995,0.0,0.0,True,-1470.0,20.0,True,1974,1993,20,WSC,D,False,554,-9.401,2.582,379.692,202.076,211.532,4,66,1.0,3.904
444,10885,"ELK CREEK NEAR DOTY, WA",12020500,46.62815708,-123.3318135,120.9518,,False,False,278.6,9.0727,1.2374,48.158,True,343.9339,True,57.68,12.26,3.4099999999999997,0.01,4.04,22.59,0.0,0.0,True,-1440.0,20.0,True,1942,1970,28,USGS,D,False,2175,4.748,14.475,874.274,8.013,256.962,3,50,1.242,4.868
445,1504,KAKWA RIVER NEAR GRANDE PRAIRIE,07GB002,54.37222,-118.5944,3300.0,3237.228,True,False,1438.5,10.2474,1.9886,402.91,True,65.1457,True,82.32000000000001,6.370000000000001,0.35000000000000003,0.64,0.47000000000000003,9.56,0.0,0.29,True,-1520.0,20.0,True,1975,1994,20,WSC,D,False,684,-6.005,6.768,451.103,150.689,257.612,5,68,1.039,4.264
446,1598,TANZILLA RIVER NEAR TELEGRAPH CREEK,08CB002,58.29361,-130.5122,1600.0,1600.306,True,False,1272.6,9.5398,2.0404,297.995,True,2.4695,True,60.69,15.15,0.0,1.63,0.22,22.259999999999998,0.0,0.06,True,-1350.0,10.0,True,1958,1966,9,WSC,D,False,760,-8.15,3.427,391.309,272.374,234.774,4,64,1.006,3.679
447,1509,REDWILLOW RIVER NEAR BEAVERLODGE,07GD003,55.08194,-119.525,1610.0,1599.188,True,False,960.7,2.53,1.8948,272.008,True,89.2354,True,71.52,1.2,0.24,0.9400000000000001,1.37,8.110000000000001,16.619999999999997,0.0,True,-1380.0,20.0,True,1983,1993,11,WSC,D,False,564,-3.765,7.865,523.514,111.883,243.464,5,72,1.046,4.89
448,11019,"GREEN RIVER ABOVE TWIN CAMP CREEK NEAR LESTER, WA",12103380,47.181779,-121.3887037,42.7346,,False,False,1166.1,21.0502,1.1931,27.506,True,303.4861,True,74.16,2.2399999999999998,0.06999999999999999,0.0,4.2700000000000005,19.259999999999998,0.0,0.0,True,-1260.0,10.0,True,1992,1999,7,USGS,D,False,1790,1.24,9.858,687.447,114.272,274.195,4,56,1.0,4.271
449,11123,STARRIGAVAN C AT UPPER BRIDGE NR SITKA AK,15087618,48.7220726,-121.150678,56.9795,,False,False,1250.5,30.3811,1.1448,30.792,True,207.4173,True,57.04,22.88,0.05,0.66,0.0,17.73,0.0,1.6400000000000001,True,-1410.0,0.0,True,2003,2008,5,USGS,A,False,2328,0.633,9.264,687.99,233.679,251.773,4,51,1.006,3.597
450,11152,"EAST FORK NOOKACHAMPS CREEK NEAR CLEAR LAKE, WA",12200000,48.4248281,-122.209598,53.0945,,False,False,470.0,10.7588,1.2585,32.274,True,284.5366,True,70.73,5.45,2.1399999999999997,0.25,4.07,16.73,0.63,0.0,True,-1480.0,20.0,True,1943,1963,20,USGS,D,False,1899,4.207,13.125,859.225,53.296,250.357,2,53,1.024,4.156
451,11275,M F Flathead River near West Glacier MT,12358500,48.49551667,-114.0102083,2913.7221,,False,False,1724.4,20.9474,2.0486,390.496,True,260.7518,True,69.25,8.07,0.11,1.25,0.42,20.31,0.15,0.43,True,-1400.0,10.0,True,1939,2023,84,USGS,A,False,1222,-1.966,8.584,594.163,294.195,302.952,4,63,1.002,4.101
452,11316,"PEND OREILLE RIVER BELOW BOX CANYON NEAR IONE, WA",12396500,48.78102736,-117.4163559,64490.3834,,False,False,1498.3,14.003,2.5057,2227.797,True,197.5304,True,64.64,10.74,1.09,2.44,1.44,15.47,4.12,0.06,True,-1430.0,10.0,True,1952,2023,71,USGS,A,False,981,-0.684,10.889,619.665,158.031,295.553,4,65,1.01,4.407
453,11190,Big Creek near Rexford MT,12301810,48.7478111,-115.3537083,352.2366,,False,False,1505.4,14.0547,1.4756,97.688,True,183.2152,True,83.57,0.97,0.03,0.0,0.0,15.409999999999998,0.01,0.0,True,-1650.0,10.0,True,1972,1981,9,USGS,D,False,1011,-1.557,9.473,586.531,171.549,295.328,4,66,1.082,4.62
454,11157,"UNNAMED TRIBUTARY DAVIS BAY ON LOPEZ ISLAND, WA",12200730,48.46787746,-122.9201773,5.2576,,False,False,59.0,2.3971,1.5223,12.151,True,191.5033,True,21.26,0.47000000000000003,10.11,0.0,10.18,0.0,57.98,0.0,True,-1300.0,20.0,True,1996,1998,2,USGS,D,False,702,6.402,14.353,873.493,4.114,258.529,4,64,1.0,4.3
455,14152,"UNNAMED TRIB TO BERTRAND CR NR H ST NR LYNDEN, WA",12212430,48.9981716,-122.5012748,2.331,,False,True,40.6,0.388,,,False,182.1293,True,0.0,0.0,0.0,0.0,6.25,0.0,93.75,0.0,True,,,False,2007,2023,16,USGS,A,False,1365,6.205,14.879,973.655,11.918,242.568,4,55,1.0,3.9
456,14214,DAYEBAS C NR HAINES AK,15056070,59.2971728,-135.333496,24.1645,,False,True,597.2,24.7706,,,False,315.6897,True,0.0,46.67,0.0,0.0,0.0,53.33,0.0,0.0,True,,,False,1980,1981,1,USGS,D,False,1649,-4.494,3.353,509.42,516.351,213.371,3,55,1.02,3.6
457,1455,OSPIKA RIVER ABOVE ALEY CREEK,07EB002,56.52411,-123.936,2192.9199,,False,False,1483.1,22.0995,1.8408,303.941,True,216.0689,True,62.59,25.919999999999998,0.05,0.79,0.0,10.57,0.0,0.09,True,-1490.0,20.0,True,2011,2021,11,WSC,A,False,853,-6.849,3.618,452.082,254.293,233.612,6,68,1.089,4.266
458,968,PRAIRIE CREEK NEAR ROCKY MOUNTAIN HOUSE,05DB002,52.27386,-114.9292,844.0613,,False,False,1269.7,4.8814,1.7708,181.041,True,81.3448,True,73.09,8.38,0.47000000000000003,0.48,2.13,9.030000000000001,6.43,0.0,True,-1520.0,20.0,True,2012,2021,10,WSC,A,False,662,-4.841,8.685,493.124,90.153,267.727,5,69,1.001,4.543
459,1459,OSILINKA RIVER NEAR END LAKE,07EC004,56.12694,-124.8019,1947.71,,False,False,1390.9,16.9261,1.6892,262.639,True,95.8602,True,74.52,17.169999999999998,0.0,1.0,0.0,6.909999999999999,0.0,0.4,True,-1420.0,10.0,True,2011,2021,11,WSC,A,False,821,-6.863,3.979,440.602,282.345,247.285,4,62,1.038,3.314
460,1489,SADDLE RIVER NEAR WOKING,07FD006,55.64435,-118.7002,539.758,,False,False,805.5,2.6539,1.5743,128.804,True,88.7355,True,54.449999999999996,1.59,0.31,0.12,2.4899999999999998,10.68,30.36,0.0,True,-1540.0,20.0,True,2012,2021,8,WSC,A,False,494,-4.227,7.568,515.423,105.341,238.134,6,73,1.0,5.052
461,1494,MONTAGNEUSE RIVER NEAR HINES CREEK,07FD012,56.38335,-118.712,228.288,,False,False,764.1,2.6759,1.2945,68.935,True,249.1145,True,65.94,0.83,0.5599999999999999,0.5499999999999999,1.6099999999999999,7.95,22.56,0.0,True,-1580.0,20.0,True,2013,2021,9,WSC,A,False,464,-5.327,6.584,483.617,110.868,233.53,6,74,1.0,5.057
462,1491,HINES CREEK NEAR FAIRVIEW,07FD008,56.06806,-118.6597,1240.0,1222.019,True,False,698.7,1.5839,1.6962,215.012,True,206.2709,True,42.91,1.4000000000000001,0.54,1.9800000000000002,2.15,11.469999999999999,39.550000000000004,0.0,True,-1550.0,20.0,True,1971,1991,21,WSC,D,False,442,-4.867,7.071,490.092,99.543,233.931,6,74,1.001,5.199
463,1501,SMOKY RIVER ABOVE HELLS CREEK,07GA001,53.94651,-119.1611,3874.2645,,False,False,1847.1,18.2656,1.9511,427.307,True,357.0512,True,54.06999999999999,31.35,0.24,1.08,0.15,5.84,0.0,7.2700000000000005,True,-1520.0,20.0,True,2012,2021,10,WSC,A,False,859,-7.503,5.304,415.994,280.721,275.049,4,64,1.041,3.637
464,1591,TATSHENSHINI RIVER NEAR DALTON POST,08AC002,60.11897,-137.0846,1751.3944,,False,False,1283.7,14.8299,1.813,268.993,True,16.3026,True,26.029999999999998,48.559999999999995,0.01,1.1900000000000002,0.2,20.64,0.0,3.35,True,-1400.0,10.0,True,2011,2019,8,WSC,A,False,1193,-9.071,0.939,371.577,714.859,226.981,5,63,1.03,3.934
465,1636,BUCK CREEK AT THE MOUTH,08EE013,54.39608,-126.6502,564.518,,False,False,1120.1,8.1615,1.7008,142.21,True,259.7647,True,85.83,4.9,0.0,0.69,0.7799999999999999,7.8,0.0,0.0,True,-1250.0,10.0,True,2011,2022,11,WSC,A,False,708,-3.239,6.61,522.649,151.827,248.291,4,64,1.0,3.603
466,1695,KLINAKLINI RIVER EAST CHANNEL (MAIN) NEAR THE MOUTH,08GE002,51.14478,-125.5944,5779.54,,False,False,1511.2,19.6626,1.9568,523.605,True,99.6532,True,35.68,32.46,0.0,1.47,0.08,6.11,0.0,24.19,True,-1400.0,0.0,True,2011,2022,12,WSC,A,False,1188,-7.377,7.793,399.365,713.581,305.018,5,64,1.015,4.026
467,1637,MAXAN CREEK ABOVE BULKLEY LAKE,08EE018,54.35694,-126.17,368.0,341.8604,True,False,1042.6,5.4166,1.6154,118.045,True,75.2855,True,86.83999999999999,6.05,0.0,1.9800000000000002,0.1,5.0200000000000005,0.0,0.0,True,-1250.0,10.0,True,1974,1979,6,WSC,D,False,620,-3.079,7.116,521.935,131.795,247.662,4,65,1.0,3.702
468,1627,MORICE RIVER AT THE MOUTH,08ED003,54.38222,-126.74,4270.0,4234.822,True,False,1152.2,12.2386,1.8091,417.78,True,109.6711,True,69.98,15.110000000000001,0.0,4.82,0.22,5.38,0.0,4.4799999999999995,True,-1320.0,10.0,True,1971,1971,1,WSC,D,False,1655,-2.341,5.851,577.935,391.174,236.821,3,52,1.029,3.163
469,1811,LITTLE HORSEFLY RIVER NEAR HORSEFLY,08KH008,52.37306,-121.3136,422.0,417.6296,True,False,1080.8,11.2362,2.1459,145.9,True,346.3225,True,76.42999999999999,2.1399999999999997,0.0,16.439999999999998,0.43,4.130000000000001,0.38,0.04,True,-1490.0,20.0,True,1949,1958,10,WSC,D,False,782,-2.751,9.052,553.942,159.539,256.726,4,62,1.0,3.251
470,1774,FRASER RIVER AT HANSARD,08KA004,54.07867,-121.8504,17955.8008,,False,False,1470.3,17.8681,2.6455,1247.335,True,352.469,True,69.6,13.98,0.26,1.24,0.37,6.98,0.5,7.06,True,-1360.0,20.0,True,2011,2021,11,WSC,A,False,1002,-5.043,6.674,495.398,317.181,266.196,3,56,1.007,3.054
471,1901,MELBA CREEK ABOVE WALLOPER CREEK,08LG052,50.48611,-120.5561,14.2,,False,True,1366.9,4.5776,,,False,183.12,True,36.84,63.160000000000004,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1966,1970,5,WSC,D,False,519,-4.074,7.383,457.871,110.605,297.064,6,73,1.0,4.65
472,1819,CAMP CREEK NEAR THE MOUTH,08KH029,52.78306,-120.7378,6.2877,,False,False,1303.8,17.2632,1.3714,12.104,True,0.5461,True,91.13,1.7999999999999998,0.5,1.92,0.0,4.21,0.0,0.44,True,-1650.0,10.0,True,2011,2015,5,WSC,D,False,1013,-3.557,7.643,537.027,247.543,243.357,3,55,1.0,2.9
473,1857,FISHER CREEK AT WEST BOUNDARY D.L. 3599,08LD009,51.42556,-119.4678,14.7,,False,True,568.4,12.4529,,,False,117.23,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1981,1998,18,WSC,D,False,1118,-2.647,7.792,569.314,246.189,270.44,3,56,1.0,3.044
474,1860,EAGLE RIVER NEAR MALAKWA,08LE024,50.93634,-118.8017,932.325,,False,False,1376.2,23.1021,1.6604,178.506,True,234.2325,True,70.43,12.049999999999999,0.42,0.86,0.45999999999999996,11.83,0.22999999999999998,3.71,True,-1380.0,10.0,True,2011,2021,11,WSC,A,False,1294,-1.451,7.406,620.545,367.316,270.269,2,54,1.004,3.211
475,2006,BATH CREEK NEAR FRUITVALE,08NE025,49.09444,-117.5792,3.63,,False,True,803.6,17.3498,,,False,148.1954,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1924,1964,6,WSC,D,False,1041,1.328,11.343,736.135,83.568,270.184,3,60,1.0,3.9
476,2054,LARDEAU RIVER AT MARBLEHEAD,08NH007,50.26287,-116.9683,1642.53,,False,False,1659.5,25.0407,1.7259,246.374,True,80.1314,True,57.31,21.2,0.7100000000000001,2.16,0.27,10.51,0.0,7.84,True,-1320.0,10.0,True,2011,2022,12,WSC,A,False,1399,-2.931,6.511,566.281,472.288,288.025,2,52,1.003,3.054
477,2081,FALLS CREEK NEAR SOUTH SLOCAN,08NJ018,49.48528,-117.4933,30.6,,False,True,962.5,15.6836,,,False,169.3072,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1921,1970,10,WSC,D,False,1364,-0.243,8.969,681.205,221.587,277.694,3,57,1.003,3.491
478,2082,LAIRD CREEK NEAR BALFOUR,08NJ019,49.63639,-117.0042,15.0,,False,True,1073.0,20.8675,,,False,182.256,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1921,2000,23,WSC,D,False,1611,-2.819,7.437,587.47,528.102,314.749,4,56,1.0,3.3
479,2115,ELK RIVER AT STANLEY PARK,08NK012,49.31167,-115.0511,3520.0,3489.684,True,False,1815.8,19.2355,2.1663,452.465,True,211.7232,True,63.88,24.22,0.35000000000000003,0.7000000000000001,1.94,7.539999999999999,0.76,0.61,True,-1380.0,10.0,True,1944,1969,26,WSC,D,False,888,-4.438,6.296,509.298,210.41,286.854,5,66,1.003,3.928
480,2190,MORELY RIVER AT KM 1251 ALASKA HIGHWAY,09AE006,60.00694,-132.1444,1579.948,,False,False,1199.0,10.3425,1.9119,269.563,True,303.8018,True,67.0,16.79,0.01,3.01,0.04,13.139999999999999,0.0,0.02,True,-1390.0,10.0,True,2011,2019,9,WSC,A,False,613,-9.628,2.266,351.891,251.772,222.648,5,68,1.001,3.985
481,2156,TWO FORTY CREEK NEAR PENTICTON,08NM240,49.65089,-119.4,4.9391,,False,False,1777.4,12.4369,1.2448,9.756,True,149.9761,True,94.28,4.15,0.0,0.0,0.0,1.5699999999999998,0.0,0.0,True,-1410.0,0.0,True,2011,2017,7,WSC,A,False,722,-4.317,7.173,480.379,189.539,310.516,6,70,1.0,4.32
482,2249,TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY,10BE007,59.33597,-125.9402,1173.8199,,False,False,1373.4,21.7143,1.6639,201.672,True,66.2981,True,52.96999999999999,36.08,0.04,2.31,0.27,8.32,0.0,0.01,True,-1270.0,10.0,True,2011,2019,9,WSC,A,False,739,-9.023,2.684,408.035,204.969,215.082,5,67,1.141,4.249
483,10908,"BIG CREEK NEAR GRISDALE, WA",12035450,47.37425567,-123.6368365,24.7861,,False,False,484.8,21.7511,1.2474,21.829,True,186.4018,True,73.25,4.21,0.88,0.0,6.38,15.27,0.0,0.0,True,-1270.0,10.0,True,1972,1996,24,USGS,A,False,3377,3.913,12.646,842.054,22.115,250.876,3,49,1.096,4.562
484,10873,"SALMON CREEK NEAR NASELLE, WA",12010500,46.35538287,-123.7512589,42.4756,,False,False,155.2,8.6628,1.8414,42.796,True,229.3917,True,63.260000000000005,4.53,3.4299999999999997,0.0,5.24,22.35,1.17,0.0,True,-1510.0,20.0,True,1953,1965,12,USGS,D,False,2126,4.827,14.495,881.336,8.299,259.922,3,50,1.067,4.255
485,2270,PRAIRIE CREEK AT CADILLAC MINE,10EC002,61.55833,-124.8125,495.0,482.0734,True,False,1297.9,21.3594,1.6746,144.049,True,208.4798,True,37.68,52.14,0.16999999999999998,1.05,0.0,8.93,0.0,0.03,True,-1520.0,20.0,True,2013,2016,4,WSC,D,False,625,-11.748,-0.562,345.944,215.49,203.731,6,72,1.008,5.061
486,11022,"RUBY CREEK BELOW PANTHER CREEK NEAR NEWHALEM, WA",12173500,47.2212225,-121.4573162,12.0952,,False,False,1030.7,16.8593,1.2245,15.142,True,190.2476,True,68.51,2.7199999999999998,0.1,0.0,6.88,21.790000000000003,0.0,0.0,True,-1250.0,10.0,True,1948,2023,75,USGS,A,False,1589,-1.486,7.769,561.857,424.468,304.828,4,61,1.044,4.477
487,11097,"SOUTH FORK TOLT RIVER NEAR INDEX, WA",12147600,47.7067714,-121.6001069,13.8305,,False,False,1034.7,26.9485,1.2414,16.467,True,256.2597,True,85.64,2.81,0.0,0.41000000000000003,2.4299999999999997,8.709999999999999,0.0,0.0,True,-1340.0,0.0,True,1959,2023,64,USGS,A,False,3502,2.625,10.034,784.408,81.906,246.906,3,48,1.075,4.1
488,11071,"SCRIBER CREEK NEAR MOUNTLAKE TERRACE, WA",12126900,47.79926406,-122.2587393,15.9024,,False,False,121.3,2.0932,1.2546,17.345,True,195.063,True,1.8399999999999999,0.0,1.02,0.0,97.13000000000001,0.0,0.0,0.0,True,-1520.0,20.0,True,1984,1987,3,USGS,D,False,1099,6.303,15.223,942.282,1.936,255.968,4,58,1.0,4.087
489,11138,"BEAR CREEK BELOW TRIBUTARIES NEAR CONCRETE, WA",12192600,48.6195615,-121.7370856,37.2956,,False,False,640.4,15.4974,1.2239,25.463,True,134.9746,True,73.83,0.69,1.32,0.2,0.95,22.17,0.83,0.0,True,-1360.0,10.0,True,1982,1986,4,USGS,D,False,2959,3.086,12.253,811.985,110.162,245.998,3,49,1.091,4.111
490,11089,"SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA, WA",12143400,47.4151086,-121.5873213,107.743,,False,False,1051.6,22.9377,1.4953,54.896,True,319.8114,True,69.78999999999999,6.08,0.58,0.37,5.390000000000001,17.79,0.0,0.0,True,-1410.0,10.0,True,1960,2023,63,USGS,A,False,2832,2.323,9.737,764.117,102.629,250.369,4,53,1.009,4.143
491,11141,"BAKER RIVER AT CONCRETE, WA",12193500,48.53983699,-121.7431956,769.2226,,False,False,1018.8,22.8798,1.492,146.248,True,182.8517,True,62.029999999999994,11.63,0.35000000000000003,3.49,1.15,16.259999999999998,0.04,5.050000000000001,True,-1400.0,10.0,True,1910,2009,99,USGS,D,False,2888,1.417,10.437,736.94,344.176,257.708,3,50,1.092,4.041
492,11105,"PILCHUCK RIVER NEAR SNOHOMISH, WA",12155300,47.9348201,-122.0731848,328.9269,,False,False,270.6,7.257,1.9957,128.684,True,247.6017,True,60.79,2.4299999999999997,3.8600000000000003,2.08,20.34,7.57,2.92,0.0,True,-1490.0,20.0,True,1992,2023,31,USGS,A,False,1837,5.145,14.441,910.828,15.546,249.248,2,51,1.04,4.266
493,11296,Mill Cr ab Bassoo Cr nr Niarada MT,12374250,47.82982778,-114.6978333,50.7635,,False,False,1419.8,14.1457,1.3038,32.722,True,84.6287,True,20.599999999999998,16.33,0.05,0.0,0.0,63.0,0.02,0.0,True,-1650.0,10.0,True,1982,2020,38,USGS,D,False,734,-1.658,10.974,571.015,110.166,298.116,4,68,1.0,4.47
